text,true_label,pred_label
"thức ăn chất lượng Ở đây có món thịt cá sấu nướng muối ớt và gân nai ăn rất ngon, lần nào tới cũng ăn 2 món này.",2,2
"thức ăn loại Ở đây có món thịt cá sấu nướng muối ớt và gân nai ăn rất ngon, lần nào tới cũng ăn 2 món này.",1,1
"đồ uống chất lượng Đúng hôm trời hanh hao mình gọi cốc thanh long, ngon vãi ra ạ, nhưng cũng có vài điểm để nói.",2,2
không gian tổng quát Không gian quán cũng không lớn lắm.,1,1
phục vụ tổng quát Thỉnh thoảng hơi chậm nhưng ko có gì đáng chê trách.,1,2
nhà hàng điều khoản khác Nhạc quán mở cũng ko đc hay lắm.,1,0
"thức ăn chất lượng Rabokki 100k, ăn vị khá lạ, cay cay .",2,2
"thức ăn giá tiền Rabokki 100k, ăn vị khá lạ, cay cay .",1,1
nhà hàng tổng quát Hương vị điều chỉnh cân bằng và ko bị nhạt nhẽo.,2,2
"đồ uống chất lượng Trà sữa hơi nhạt, các món nước trái cây kèm cheese thì mình thử được dâu với dưa hấu, nói chung là fresh ấy nhưng mà còn hơi bở tí nà.",0,2
"đồ uống loại Trà sữa hơi nhạt, các món nước trái cây kèm cheese thì mình thử được dâu với dưa hấu, nói chung là fresh ấy nhưng mà còn hơi bở tí nà.",1,1
"vị trí tổng quát Quán cà ri dê hiếm hoi nằm ở khu bờ kè, đoạn từ coop mart đi lên tầm 1 km.",1,1
"thức ăn loại -, Main course thì mình và bạn gọi Chuck Flap phần 200gr và 300gr, đây là phần lõi nạc cổ, tuy không phải là phần thượng hạng nhất trong menu nhưng phần thịt này vẫn khá mềm ngon và ít mỡ, thịt nướng vừa tới cỡ medium là vừa ngon và thơm lừng rồi.",1,1
"thức ăn chất lượng -, Main course thì mình và bạn gọi Chuck Flap phần 200gr và 300gr, đây là phần lõi nạc cổ, tuy không phải là phần thượng hạng nhất trong menu nhưng phần thịt này vẫn khá mềm ngon và ít mỡ, thịt nướng vừa tới cỡ medium là vừa ngon và thơm lừng rồi.",2,2
nhà hàng tổng quát Quán chi có mỗi cơ sở này nên chắc cũng chú tâm vào chất lượng.,2,1
nhà hàng tổng quát Mình cũng ghé đây được mấy lần ăn buffet nhưng có lẽ dừng cuộc chơi tại đây vì thấy nó không còn ngon như trước nữa.,0,1
phục vụ tổng quát Các bạn nhân viên toàn trai xinh gái đẹp nhưng hơi lạnh lùng.,1,0
đồ uống chất lượng Uống trà xanh này cảm giác như uống trà đá vậy đó 😂😂 nhưng có mùi trà thơm thôi.,0,2
"không gian tổng quát Không gian hơi hẹp, có nhiều tầng.",1,0
nhà hàng tổng quát Vị thực sự thì chưa ngon lắm nhưng khá ổn rồi:D.,2,1
"thức ăn loại Tuy nhiên cục giò mỡ quá, thịt còn hôi mùi bò kì kì ấy 😁 tô đầy ụ.",2,0
"thức ăn chất lượng Tuy nhiên cục giò mỡ quá, thịt còn hôi mùi bò kì kì ấy 😁 tô đầy ụ.",0,0
nhà hàng giá tiền Giá cao nhưng bù lại rất chất lượng.,0,0
nhà hàng tổng quát Giá cao nhưng bù lại rất chất lượng.,2,2
"nhà hàng điều khoản khác Mình order qua delivery, charge phí phục vụ 10 %, cao nè, mong là quán sẽ sớm giống mấy quán trà sữa khác, free phí phục vụ nè.",0,1
"không gian tổng quát Nhà hàng rất đẹp, sang trọng, nhân viên phục vụ chuyên nghiệp.",2,2
"phục vụ tổng quát Nhà hàng rất đẹp, sang trọng, nhân viên phục vụ chuyên nghiệp.",2,2
nhà hàng tổng quát Sẽ không quay lại quán lần thứ 2.,0,0
nhà hàng tổng quát Mình đã từ bỏ rất nhiều quán khác để trở thành fan trung thành của Lẩu Phát.,2,2
"không gian tổng quát Quán này công nhận là dc trag trí kha là bắt mắt, trông đẹp lắm 👍.",2,2
phục vụ tổng quát 🌸 Hôm đấy mình đi ăn thì ngồi sẵn đấy gọi hai tô bún cá trc mà anh nhân viên bưng bún cứ vâng vâng rồi lượn hoắt mãi k thấy :)).,0,0
"phục vụ tổng quát Nhân viên khá nhiệt tình, dễ chịu.",2,2
thức ăn loại 1 phần ăn vừa đủ no thôi do cơm ít quá.,0,0
"thức ăn chất lượng Điểm trừ duy nhất là sợi mì không dai lắm, không ngon.",0,0
phục vụ tổng quát Anh nhân viên dễ thương tư vấn nhiệt tình về menu ❤.,2,2
nhà hàng tổng quát Tổng thể khá là ngon.,2,2
"phục vụ tổng quát Nhân viên chưa dc training kỹ hay sao mà order bàn lộn tùm lum, món ăn bàn mình lên xong để bên bàn kia gần 30p ms đem qua bàn mình trả lại.",0,0
thức ăn loại Cari dê chất lượng có thể ăn kèm với bánh mì hoặc cơm Nị( cơm ấn).,2,2
thức ăn chất lượng Cari dê chất lượng có thể ăn kèm với bánh mì hoặc cơm Nị( cơm ấn).,2,2
"thức ăn loại Thêm một điểm cộng nữa là cách bài trí của từng món ăn khá công phu và đẹp mắt, tăng thêm độ ngon cho món ăn.",2,2
nhà hàng điều khoản khác Nhạc replay nhưng toàn mấy bài hay hay.,2,2
phục vụ tổng quát 💋 Nhân viên:Nhân viên thân thiện ạ.,2,2
không gian tổng quát Ban công hơi hẹp mà kê khá nhiều bàn sát nhau luôn nên không được thoải mái lắm.,0,0
nhà hàng tổng quát Điểm cá nhân: 6.5/10,1,2
"đồ uống loại Về cream float mình thấy không ngon và khá ít, lớp cream lỏng lắm luôn mà cũng bình thường lắm, nên thử trà là chính nha mọi người ơiii.",0,0
"đồ uống chất lượng Về cream float mình thấy không ngon và khá ít, lớp cream lỏng lắm luôn mà cũng bình thường lắm, nên thử trà là chính nha mọi người ơiii.",0,1
nhà hàng tổng quát Hôm rồi đi vào buổi xế chiều nên không đông lắm.,1,1
"không gian tổng quát Nay mình đi ăn đám cưới ở đây, Khá là thích không gian nhà hàng.",2,2
thức ăn chất lượng Món này ngon( tất cả đều đúng sở thích của mình) nhưng có điều ngọt quá.,2,2
phục vụ tổng quát Nhân viên làm việc nhanh nhưng hình như kp dc kĩ lắm chắc là do đông khách.,1,2
"thức ăn loại Cả trái tim lấy chỉ choco đông lại, decor xinh xắn, tao và đẳng cấp.",2,2
"không gian tổng quát Thấy khá nhiều người vào quán nên ồn quá, có nhạc nữa, cũng kp lỗi tại quán.",0,2
"nhà hàng điều khoản khác Thấy khá nhiều người vào quán nên ồn quá, có nhạc nữa, cũng kp lỗi tại quán.",1,1
"không gian tổng quát Không gian ở đây không rộng lắm, nhưng chỗ ngồi khá dễ chịu, bàn ghế không bị san sát nhau nên khỏi lo vô tình nghe chuyện bàn bên.",2,1
"thức ăn chất lượng Về vị thì mình thấy bình thường không ngon lắm, nhưng mà cay thì cay quá.",1,0
"thức ăn giá tiền Giá cả:khá hợp lý, gói mỳ cay tầm 30k thì phải, ko nhớ rõ lắm.",2,2
"nhà hàng điều khoản khác 💦Cái mình không thích ở Panda là khách đã ăn ở đó, lại còn phải tốn phí giữ xe là 4 k / chiếc nữa 😤😤.",0,0
thức ăn chất lượng Gà ở đây thì khỏi chê.,2,2
thức ăn chất lượng Chỉ bị điều duy nhất là gân quá cứng.,0,0
"thức ăn chất lượng Cơm gà sốt chua ngọt khá ngon, vị đậm đà, thịt mềm.",2,2
nhà hàng giá tiền Giá cả cũng khá cao.,0,0
đồ uống chất lượng - Cá nhân thì mình không thích uống trà cheese ở Heekcaa.,0,0
"đồ uống giá tiền Hôm đó đi làm về xong ghé đen đá vì thíc trà lài sữa xanh 33k ở đen dá lắm lun, nhớ hồi lần đầu tiên uống thơm hương lài và trà xanh dã man nhưng nay k còn thấy nữa rồi thấy vẫn ngon nhưng k bằng, dặn bỏ ít ngọt nhưng vẫn thấy còn ngọt nhiều.",1,1
"đồ uống chất lượng Hôm đó đi làm về xong ghé đen đá vì thíc trà lài sữa xanh 33k ở đen dá lắm lun, nhớ hồi lần đầu tiên uống thơm hương lài và trà xanh dã man nhưng nay k còn thấy nữa rồi thấy vẫn ngon nhưng k bằng, dặn bỏ ít ngọt nhưng vẫn thấy còn ngọt nhiều.",1,2
vị trí tổng quát Eden Coffee số 2 Nhà Thờ.,1,1
"nhà hàng tổng quát Mà hình như quán mới mở thôi, lượng khách chưa đông lắm.",1,1
"phục vụ tổng quát Hôm nay cô chủ quán không vui hay sao đó mà thái độ thấy kỳ kỳ, thôi kệ, mình cũng không để tâm lắm, quán bình dân mà.",0,0
"thức ăn chất lượng Thật sự ăn cái này không rõ vị gà lắm mà còn hơi bở, nêm nếm thì vừa.",1,1
"vị trí tổng quát Quán nhỏ nằm trong chung cư, ngay đoạn có khuôn viên cho người dân sinh hoạt, góc tấp nập các quán ăn uống.",1,1
"không gian tổng quát Quán nhỏ nằm trong chung cư, ngay đoạn có khuôn viên cho người dân sinh hoạt, góc tấp nập các quán ăn uống.",0,0
"nhà hàng tổng quát Ui chao, nhắc tới gân kiệu và chân gà là lại thèm rồi.",2,2
"đồ uống loại Menu khá phong phú, nhiều loại đồ uống, giá thành khá đắt.",2,2
"nhà hàng giá tiền Menu khá phong phú, nhiều loại đồ uống, giá thành khá đắt.",0,0
"thức ăn loại Kết là món này ngon lắm, trong menu quán thấy còn nhìu món nữa phải đi từ từ thử hết mới đc.",2,2
"thức ăn chất lượng Kết là món này ngon lắm, trong menu quán thấy còn nhìu món nữa phải đi từ từ thử hết mới đc.",2,2
nhà hàng giá tiền Cơ mà với giá đó ngồi nhà gọi ship hộp chữ nhật có 90k mà thấy vị còn rõ nét hơn huhu.,0,2
thức ăn loại Lúc đầu thấy ít sốt nên có xin thêm.,0,0
"thức ăn loại Hạt cơm dẻo, thơm ; thịt bò mềm, sốt ngon ; tôm tươi ngon, nước sốt cay cũng ấn tượng, ăn đưa cơm cực kỳ.",2,1
"thức ăn chất lượng Hạt cơm dẻo, thơm ; thịt bò mềm, sốt ngon ; tôm tươi ngon, nước sốt cay cũng ấn tượng, ăn đưa cơm cực kỳ.",2,2
đồ uống loại 2 đứa mình gọi trà đào macchiato và trà sữa hongkong.,1,1
"nhà hàng tổng quát Hôm mình đi là ngày chủ nhật, đông kinh khủng luôn, phải tới tận nơi order r đợi mang ra luôn mới có ăn.",2,2
"đồ uống chất lượng Oolong kem sữa của mình thì chỉ được phần trà, còn kem hoàn toàn chán.",2,0
"thức ăn chất lượng Oolong kem sữa của mình thì chỉ được phần trà, còn kem hoàn toàn chán.",0,0
"phục vụ tổng quát 🧀 Lần nào đến cũng phải thất vọng vì nhân viên, nhiều lúc chán không buồn nói.",0,0
thức ăn chất lượng Lần đầu ăn gà mình thấy khá ngon.,2,2
nhà hàng tổng quát 5 điểm cho chất lượng ổn định ; 0 điểm cho bảo vệ thiếu lịch sự.,1,0
phục vụ tổng quát 5 điểm cho chất lượng ổn định ; 0 điểm cho bảo vệ thiếu lịch sự.,0,0
thức ăn loại 🌻Menu khá sang choảnh nha ko bình dân tí nào.,2,2
đồ uống loại 🌻Menu khá sang choảnh nha ko bình dân tí nào.,2,2
thức ăn loại 👉 HOKUBEE Rib Eye 200gr 💕( free 1 sauce) 265k: mình order mức Medium và pepper sauce.,1,1
thức ăn giá tiền 👉 HOKUBEE Rib Eye 200gr 💕( free 1 sauce) 265k: mình order mức Medium và pepper sauce.,1,1
"thức ăn giá tiền - Cơm chiên hải sản( 37 k):cơm nóng, hạt cơm tơi, k quá khô, hơi nhạt xíu nên cho thêm tí nước tương là ngon liền.",1,1
"thức ăn chất lượng - Cơm chiên hải sản( 37 k):cơm nóng, hạt cơm tơi, k quá khô, hơi nhạt xíu nên cho thêm tí nước tương là ngon liền.",2,2
nhà hàng giá tiền Giá cả thì lần đầu tiên trong đời cho mình cảm giác bị chặt chém.,0,0
nhà hàng tổng quát Bâyh là hơi ngán kichi rùi nè 💔💔💔.,0,2
"không gian tổng quát Không gian ấm cúng bên trong, quán có 1 ban công rất hay, thường ăn ở đây mình thích ngồi ngoài ban công này hơn là ngồi phía trong hay ngồi trên sân thượng.",2,2
thức ăn loại Rau cũng không nhiều lắm.,1,0
đồ uống loại - Blueberry yogurt( 55 k):size L luôn.,1,1
đồ uống giá tiền - Blueberry yogurt( 55 k):size L luôn.,1,1
nhà hàng điều khoản khác Bây giờ quán còn có đồng phục đồ bà ba nữa hehe.,2,2
"nhà hàng tổng quát Quán ngồi vỉa hè cũng có, trong nhà cũng có, mình đi đông đông nên ngồi ngoài cho thích, ăn uống chém gió tơi bời thoải mái.",2,1
nhà hàng tổng quát + Quán đông nên phục vụ chỗ ngồi và đồ ăn lâu.,1,0
phục vụ tổng quát + Quán đông nên phục vụ chỗ ngồi và đồ ăn lâu.,0,0
nhà hàng điều khoản khác Mình đi hôm thứ 4 nên được khuyến mãi mua 1 tặng 1 gà và nước.,2,2
nhà hàng tổng quát Tương cà với tương ớt cũng không được cho sẵn mà phải xuống dưới xin.,0,0
"thức ăn chất lượng Lava chocolate mềm mịn, bên trong còn ấm nóng ăn rất ngon.",2,2
không gian tổng quát Mong là gongcha mở rộng chỗ pha chế tuyển thêm nhân viên để mấy bạn có thể giúp nhau phục vụ khách hàng nhanh hơn và tốt hơn 🌸.,1,2
"thức ăn chất lượng Xưa hay ăn màu mè, mấy tháng nay toàn gọi bò số 1 cơ bản nhất là thất ngon rồi.",2,2
đồ uống chất lượng Vì mua mang đi nên foam nó hơi bị tan vào trà.,1,0
phục vụ tổng quát Kêu có 2 phần mì mà làm quá lâu mặc dù khách không đông.,0,0
nhà hàng tổng quát Cũng ngán vô cùng.,0,2
"vị trí tổng quát Nằm ngay trung tâm mua sắm Nha Trang center nên lotteria ở đây nhộn nhịp vô cùng, phía biển Trần Phú nữa nên ngồi bên ngoài rất thoáng mát.",2,2
"không gian tổng quát Nằm ngay trung tâm mua sắm Nha Trang center nên lotteria ở đây nhộn nhịp vô cùng, phía biển Trần Phú nữa nên ngồi bên ngoài rất thoáng mát.",2,2
"nhà hàng tổng quát Buổi sáng mà tiệm đông khách quá trời, ngồi kín gần như hết chỗ luôn.",2,0
"thức ăn loại - Bún heo quay:heo quay nhiều mỡ tưởng nghĩ sẽ ngán nếu ăn cùng bún, nhưng với mắm nêm, heo quay phát huy hoàn toàn hương thơm.",2,2
"thức ăn chất lượng - Bún heo quay:heo quay nhiều mỡ tưởng nghĩ sẽ ngán nếu ăn cùng bún, nhưng với mắm nêm, heo quay phát huy hoàn toàn hương thơm.",2,2
nhà hàng tổng quát Ngon rẻ lại được tự do chọn lựa.,2,2
nhà hàng giá tiền Ngon rẻ lại được tự do chọn lựa.,2,2
