text,polarity
"Mình mua hộp thập cẩm 30k được tầm 12-13 cục, tổng hợp xíu mại ăn ngon, nhân thịt cắn đã. thức ăn loại",1
"Dessert đậm vị trà xanh, ngon nhưng ăn đc nửa à, ráng ăn nốt mấy cái thạch, vì vị về sau ngán cực T T. đồ uống chất lượng",1
- mình kết nổ bát đĩa bánh bao cade siêu rẻ 4k nhân như trứng chảy nóng dẻo thơm ngon và bánh bao khoai môn nhân mềm chảy ra huhu. thức ăn giá tiền,2
- mình kết nổ bát đĩa bánh bao cade siêu rẻ 4k nhân như trứng chảy nóng dẻo thơm ngon và bánh bao khoai môn nhân mềm chảy ra huhu. thức ăn chất lượng,2
Thâc nước trong nhà là điểm nhấn Phong cảnh hữu tình. nhà hàng điều khoản khác,2
Rau câu dẻo ở đây ngon tuyệt vời theo cảm nhận riêng ở Cần Thơ chưa thấy chỗ nào làm rau câu dẻo ngon như chỗ này. thức ăn chất lượng,2
- Quán là nơi ăn hàng quen thuộc từ năm nhất sang năm 4. nhà hàng tổng quát,2
"Mình đi 10 người gọi 3 pizza, 3 mỳ Ý, 2 salad kèm đồ uống. thức ăn loại",1
Vs giá nvay thì khá ok rồi. nhà hàng giá tiền,2
Giá cả:thấy cũng hợp lý. nhà hàng giá tiền,1
"📍Bún cá Hạnh béo, Số 30 Nguyễn Thái Học, Ba Đình, Hà Nội. vị trí tổng quát",1
So với mặt bằng chung thì cũng k quá đắt. nhà hàng giá tiền,1
Nhờ có chảo nóng nên trứng sẽ chin luôn chữ ko hề tanh hay sống đâu nhé 😀. thức ăn chất lượng,2
"Quán trên đường Trần Quốc Hoàn, dễ nhìn, dễ tìm vì to và sáng choang ở đấy mà. vị trí tổng quát",2
"Quán trên đường Trần Quốc Hoàn, dễ nhìn, dễ tìm vì to và sáng choang ở đấy mà. không gian tổng quát",2
"Góc phố hàng bông, lương văn can chắc hẳn ai cũng đi qua 1 lần rồi. vị trí tổng quát",1
Quán có nước là lạ. đồ uống loại,2
Chiếc burger trông đầy đặn và ngon miệng. thức ăn loại,2
Chiếc burger trông đầy đặn và ngon miệng. thức ăn chất lượng,2
Các món có sẵn thì không mấy đặc sắc lắm. thức ăn chất lượng,1
"Được cái quán có gu nhạc sến trữ tình, lâu lâu nghe cũng khá chill. nhà hàng điều khoản khác",2
"- Cá, bò viên chiên( 12 k):lần nào mình ghé cũng kêu món này, mình ghiền cá viên ở đây. thức ăn giá tiền",1
"- Cá, bò viên chiên( 12 k):lần nào mình ghé cũng kêu món này, mình ghiền cá viên ở đây. thức ăn loại",1
"- Cá, bò viên chiên( 12 k):lần nào mình ghé cũng kêu món này, mình ghiền cá viên ở đây. thức ăn chất lượng",2
"Không gian đẹp, đèn vàng nhìn không khí ấm cúng, sang trọng. không gian tổng quát",2
25k với chiếc bánh mì này thì khá là ổn 👍. thức ăn giá tiền,2
Chắc chắn là khi nào có tâm trạng vui vẻ và muốn tự thưởng thì mình sẽ ghé lại quán tiếp. nhà hàng tổng quát,2
"Quán nhân viên phục vụ tệ, không còn gì để nói. phục vụ tổng quát",0
Giá cả hợp lí phải chăng 😘😘. nhà hàng giá tiền,2
Uống cafe giữa vườn hồng cũng lãng mạn lắm đó. không gian tổng quát,2
"Cả 2 đều ngon, đế mỏng, giòn, nóng, salad cũng ngon mà hơi ít. thức ăn loại",0
"Cả 2 đều ngon, đế mỏng, giòn, nóng, salad cũng ngon mà hơi ít. thức ăn chất lượng",2
"- Hàng mới mở nên có lẽ menu chưa full thì phải, chứ cơ sở Thái Hà mình cảm giác nhiều món hơn. đồ uống loại",1
"- Hàng mới mở nên có lẽ menu chưa full thì phải, chứ cơ sở Thái Hà mình cảm giác nhiều món hơn. thức ăn loại",1
Giá tầm 50-100 k các món có nha ! nhà hàng giá tiền,1
"Quán bên đây khá nhỏ, đi trễ là ko có chỗ giữ xe, chú bảo vệ phải đi xe đi gửi khá xa bên đây thì order nước tại bàn, nv đem menu ra cho khách chọn ko gian nhỏ, cũng bình thường, ko đẹp như bên lvs nước ổn, chất lượng thấy như nhau. phục vụ tổng quát",1
"Quán bên đây khá nhỏ, đi trễ là ko có chỗ giữ xe, chú bảo vệ phải đi xe đi gửi khá xa bên đây thì order nước tại bàn, nv đem menu ra cho khách chọn ko gian nhỏ, cũng bình thường, ko đẹp như bên lvs nước ổn, chất lượng thấy như nhau. không gian tổng quát",0
"Quán bên đây khá nhỏ, đi trễ là ko có chỗ giữ xe, chú bảo vệ phải đi xe đi gửi khá xa bên đây thì order nước tại bàn, nv đem menu ra cho khách chọn ko gian nhỏ, cũng bình thường, ko đẹp như bên lvs nước ổn, chất lượng thấy như nhau. nhà hàng điều khoản khác",0
"Quán bên đây khá nhỏ, đi trễ là ko có chỗ giữ xe, chú bảo vệ phải đi xe đi gửi khá xa bên đây thì order nước tại bàn, nv đem menu ra cho khách chọn ko gian nhỏ, cũng bình thường, ko đẹp như bên lvs nước ổn, chất lượng thấy như nhau. đồ uống chất lượng",1
"Mình chọn đế vừa, nhưng cũng khá mỏng nên ăn k ngán lắm. thức ăn loại",1
"Mình chọn đế vừa, nhưng cũng khá mỏng nên ăn k ngán lắm. thức ăn chất lượng",2
"Quán có 2 tầng, tầng nào không gian cũng rộng rãi thoáng mát. không gian tổng quát",2
"Trên bàn có để sẵn rau chanh ớt đầy đủ, khi bưng phở ra có kèm theo 1 dĩa giá trụng luôn. thức ăn loại",2
"May mà có Delivery đã vậy còn được giảm giá 30% nữa chớ, quá đã. nhà hàng điều khoản khác",2
Ăn miếng thịt + khoai tây đút lò + bánh mì bơ tỏi + chén soup bí đỏ có duy nhất 1 con tôm. thức ăn loại,0
Chất lượng ok lắm và mình là một con nghiện lục trà dâu tây ở mọi Royaltea thì ở đây làm đúng vị rồi nè. đồ uống chất lượng,2
"⭐️Java chip:Có xay với và phê nên hơi đắng nhưng mà đỡ ngán hơn các món khác, có vụn sô cô la ở trong ăn cũng vui miệng. đồ uống loại",2
"⭐️Java chip:Có xay với và phê nên hơi đắng nhưng mà đỡ ngán hơn các món khác, có vụn sô cô la ở trong ăn cũng vui miệng. đồ uống chất lượng",1
"- Nicoise Salad:vừa miệng, Fish and Chips:Cá tươi, không tanh. thức ăn chất lượng",2
"- Nicoise Salad:vừa miệng, Fish and Chips:Cá tươi, không tanh. thức ăn loại",1
Giữ xe k lấy thẻ cũng ớn ớn sợ mất rồi sao. nhà hàng điều khoản khác,0
"Cơ mà vẫn recommend bạn cho thêm gà cay nữa nhéee, để cho nó dậy mùi hẳn lên, chứ tnay thì vị ngọt bùi của bánh vẫn chiếm ưu thế hơn ☺️. thức ăn loại",1
"Cơ mà vẫn recommend bạn cho thêm gà cay nữa nhéee, để cho nó dậy mùi hẳn lên, chứ tnay thì vị ngọt bùi của bánh vẫn chiếm ưu thế hơn ☺️. thức ăn chất lượng",2
"Nhân viên:bình thường, ko niềm nở nhưng cũng ko làm gì mình phật ý. phục vụ tổng quát",1
"Thịt s mà đen thui, ăn sợ sợ k phãi thịt bò :((. thức ăn chất lượng",0
"Mình đã thử mì Udon ở đây, nói chung là tạm chứ không được xuất sắc lắm. thức ăn chất lượng",1
Giá cả thì có từ bình dân đến quý ' s s ' tộc:v. nhà hàng giá tiền,1
;) Ship bánh cũng nhanh nữa. phục vụ tổng quát,2
"Kêu tính tiền ngồi đợi gần cả tiếng không ai đưa bill, lúc đó quán vắng khách. phục vụ tổng quát",0
Tuy nhiên mang lẩu ra thì nhân viên có hơi vụng về. phục vụ tổng quát,0
Có điều ánh sáng hơi tối 1 chút. không gian tổng quát,1
Mỗi hộp này chỉ có 27k đến tầm 32k là max. đồ uống giá tiền,2
Ko gian khá nhỏ nhưng sang trọng nên giá món ăn cũng hơi cao :3. không gian tổng quát,1
Ko gian khá nhỏ nhưng sang trọng nên giá món ăn cũng hơi cao :3. nhà hàng giá tiền,0
"✨Nhân viên:Không lạnh cũng chẳng nóng, nói chung là tạm ổn. phục vụ tổng quát",1
2 ly hết 132k nhé. đồ uống giá tiền,1
ĐƯợc cái âm thanh k bị quá ồn ào chói tai. nhà hàng điều khoản khác,2
Quán nằm gần ống cống mà bốc mùi qua chỗ ngồi luôn. vị trí tổng quát,0
"Mình có đặt bàn trước qua TableNow nên được giảm 10 % nên giá cả cũng hợp lý, quán đông nên các bạn nên đặt bàn trước để tránh việc ngồi đợi nhaa ~. nhà hàng điều khoản khác",2
"Mình có đặt bàn trước qua TableNow nên được giảm 10 % nên giá cả cũng hợp lý, quán đông nên các bạn nên đặt bàn trước để tránh việc ngồi đợi nhaa ~. nhà hàng giá tiền",1
"Mình có đặt bàn trước qua TableNow nên được giảm 10 % nên giá cả cũng hợp lý, quán đông nên các bạn nên đặt bàn trước để tránh việc ngồi đợi nhaa ~. nhà hàng tổng quát",1
"Cơm sườn ốp la:bình thường không có gì đặc sắc, giá mắc so với chất lượng. thức ăn giá tiền",0
"Cơm sườn ốp la:bình thường không có gì đặc sắc, giá mắc so với chất lượng. thức ăn chất lượng",1
"Bánh roti ngon, cơm nị cũng ngon mà bỏ điều ăn mềm mềm mình thì hok thik lắm. thức ăn chất lượng",2
Thích các loại nước uống không đường không sữa như thế này. đồ uống chất lượng,2
"Dừa bị hư, có vị chua lạ. đồ uống chất lượng",0
Điều gỡ gạc lại được là nhân viên dễ thương. phục vụ tổng quát,2
"Tôi thích nhất là món lẩu cá, vừa có vị chua thanh mát, vừa có vị ngọt đậm đà tươi ngon của cá. thức ăn chất lượng",2
"Bánh chocolate ngập chocolate lun, quá ngọt, vừa ăn vừa uống nước cho đỡ ngán. thức ăn loại",2
"Bánh chocolate ngập chocolate lun, quá ngọt, vừa ăn vừa uống nước cho đỡ ngán. thức ăn chất lượng",0
Quán thấy có bia chay :)))). đồ uống loại,2
Thích mấy dĩa xanh ngọc và tô bự. thức ăn loại,2
Nói chung ăn ở đây đáng đồng tiền. nhà hàng tổng quát,2
Được 1 lúc sau thì bàn kế bên đi nên bọn mình ghép cái bàn qua cho rộng rãi. nhà hàng điều khoản khác,1
Menu đồ ăn đa dạng nhưng nếu đến quán rồi thì đừng bỏ lỡ lẩu cua đồng đặc sản của quán nhé. thức ăn loại,2
Menu đồ ăn đa dạng nhưng nếu đến quán rồi thì đừng bỏ lỡ lẩu cua đồng đặc sản của quán nhé. thức ăn chất lượng,2
Không gian quán khá đẹp. không gian tổng quát,2
Bộ ấm sứ bàn bên trông xinh xắn lắm. nhà hàng điều khoản khác,2
"Nước dùng của phở bình thường, không có gì đặc sắc. thức ăn chất lượng",1
Nghe tên quán đã thấy kiểu rất ấn tượng rồi:Kệ =)). nhà hàng tổng quát,2
Còn các món gọi lên nướng thì quả là thêm 20 ăn nó ngon gấp × lần mình nghĩ nên ăn bò là ngon nhất thơm béo chuẩn. thức ăn chất lượng,2
"Chè hạt sen bạch quả, tạm ổn, ngọt vừa. đồ uống chất lượng",2
"Chè hạt sen bạch quả, tạm ổn, ngọt vừa. đồ uống loại",1
"Mình được ăn 4 vị:- Quatro fomagi gồm các loại pho mai ngon vô cùngggggg, vị pho mai ngậy thơm ngon dã mannnn. thức ăn chất lượng",2
"Phong cách trẻ trung, đơn giản nhưng rất bắt mắt nhé. không gian tổng quát",2
"Nhân viên phục vụ nhanh lẹ, đầu bếp vui vẻ không khó chịu khi khách yêu cầu nấu món. phục vụ tổng quát",2
Đồ ăn hết lại châm ngay:D so với giá 235k ăn vậy là quá ổn. thức ăn loại,2
Đồ ăn hết lại châm ngay:D so với giá 235k ăn vậy là quá ổn. nhà hàng giá tiền,2
"Tụi mình mua thử khô gà và da heo cháy tỏi, khô gà thì hơi ngọt còn da heo thì hình như bị gắt dầu. thức ăn loại",1
"Tụi mình mua thử khô gà và da heo cháy tỏi, khô gà thì hơi ngọt còn da heo thì hình như bị gắt dầu. thức ăn chất lượng",1
"Bạch tuộc ít, phô mai ít, ko cay gì cả, hơi nhạt. thức ăn loại",0
"Bạch tuộc ít, phô mai ít, ko cay gì cả, hơi nhạt. thức ăn chất lượng",0
"nhỏ, vắng( trưa), đồ ăn không quá lâu. không gian tổng quát",0
"nhỏ, vắng( trưa), đồ ăn không quá lâu. nhà hàng tổng quát",1
"nhỏ, vắng( trưa), đồ ăn không quá lâu. phục vụ tổng quát",2
Thấy hài lòng về dịch vụ và chất lượng của lotteria lắm. phục vụ tổng quát,2
Thấy hài lòng về dịch vụ và chất lượng của lotteria lắm. nhà hàng tổng quát,2
Ăn hết 1 phần như vầy là no nê. thức ăn loại,2
Mình gọi 2 cái size M( mình mua cuối tuần có chương trình mua 1 tặng 1 đặt hàng qua trang web). thức ăn loại,1
Mình gọi 2 cái size M( mình mua cuối tuần có chương trình mua 1 tặng 1 đặt hàng qua trang web). nhà hàng điều khoản khác,2
"Đồ ăn thì chất lượng mà giá hợp lý khỏi bàn rồi, tiền nào của nấy. thức ăn chất lượng",2
"Đồ ăn thì chất lượng mà giá hợp lý khỏi bàn rồi, tiền nào của nấy. thức ăn giá tiền",2
Trà sữa uống ok. đồ uống chất lượng,2
"Đã vào đây ăn liên hoan :)) món ăn rất ngon, món tráng miệng đa dạng, ngon, không gian đẹp, sạch sẽ. thức ăn chất lượng",2
"Đã vào đây ăn liên hoan :)) món ăn rất ngon, món tráng miệng đa dạng, ngon, không gian đẹp, sạch sẽ. thức ăn loại",2
"Đã vào đây ăn liên hoan :)) món ăn rất ngon, món tráng miệng đa dạng, ngon, không gian đẹp, sạch sẽ. không gian tổng quát",2
Mình chọn 2 mì kake udon( 59 k) size nhỏ. thức ăn giá tiền,1
Mình chọn 2 mì kake udon( 59 k) size nhỏ. thức ăn loại,1
"+ Món ăn:ngày xưa mình thích ăn Hana lắm nha, kiểu thấy nó đầy đủ, hải sản thịt nướng tè le, có hàu nướng phô mai nữa. thức ăn loại",2
